X,Y,index,h3_resolution,post_offices_count,postal_bank_count,road_length_km,cell_towers_count,population_count
-51.56660275689,-20.3654962831934,84a80b7ffffffff,4,1,2,1659.30357077511,155,22106.4040872222
-48.0419927809087,-15.9112873608079,84a8c25ffffffff,4,46,5,28654.0346124197,51590,2698277.15505354
-61.0303922245549,-11.8810433384167,848b1a7ffffffff,4,0,0,1397.95580068227,16,1831.35478536226
-50.437536090187,-21.6726889751263,84a80adffffffff,4,0,6,3095.02036305651,337,35424.7349330261
-61.2802228361366,-2.71859770110184,848af55ffffffff,4,0,0,0,,91.7129357464401
-54.4899287419918,-1.96127442138075,848a9ebffffffff,4,0,0,1546.07112377459,2,13517.4884789325
-39.7393009098684,-17.2621073815613,84a89a5ffffffff,4,0,0,3851.36254741271,13,12822.0036657266
-52.6049818980949,-28.2924057087239,84a9095ffffffff,4,4,4,4610.1339804802,1889,210459.394693829
-61.379198884133,-4.94707563590685,848a185ffffffff,4,0,0,268.299264426762,,65.4689353585272
-41.7147594393837,-11.5079915631703,8481035ffffffff,4,0,3,4262.32865024574,220,72888.5734438002
-57.4297662997232,-6.60026427432848,848aa03ffffffff,4,0,0,341.939006353373,,423.665989242298
-51.5153971369674,-26.9092922706169,84a8255ffffffff,4,0,5,3621.13857666989,136,28141.6053441986
-56.2014704958212,-30.3497652472343,84c2db1ffffffff,4,0,0,968.25578755468,2,755.532206801581
-54.0812095350014,-25.0927323606013,84a82d9ffffffff,4,2,5,5125.81521208293,344,73429.9628290385
-50.9581697742886,-6.38973353093746,848148dffffffff,4,0,0,873.776044624492,1,3594.14472328726
-53.6796877922647,1.22465141522767,845f30dffffffff,4,0,0,0,,28.6768603384844
-45.5244607024863,-3.94897812550358,84802bbffffffff,4,0,3,1651.55492310128,125,57537.2680446407
-58.0548457499777,-5.18781171257669,848aae1ffffffff,4,0,0,0,,0.832931867616026
-41.4470384420308,-13.0044951274927,8481063ffffffff,4,1,1,2031.23762533068,28,6968.78385582363
-40.908242717479,-15.9596900198541,848135dffffffff,4,0,0,1867.80589113828,,7667.52306474745
-46.2511566184706,-20.8244230639135,84a8a9dffffffff,4,0,3,4456.42228524336,225,48212.7232899964
-57.2414499550884,-12.193110628538,848b857ffffffff,4,0,0,1357.82951861363,,1727.75827964954
-43.0120245715339,-2.73847989475485,84800e1ffffffff,4,1,1,2653.13861125082,132,59866.6773076653
-44.8000223187523,-4.21861088497726,84802bdffffffff,4,0,2,2927.84523303783,479,126390.500534654
-70.9107443677936,-7.56114762890466,848b4b5ffffffff,4,0,0,0,,196.237359560779
-51.9712181780372,-15.2936809273993,84a8ccbffffffff,4,0,0,1148.5215017389,,366.994457743131
-56.7537924607374,-6.87929700897222,848aa05ffffffff,4,0,0,1558.63709880098,,2051.61022756241
-57.827553301455,-19.4955686203774,84a8419ffffffff,4,0,0,747.458046954383,1,162.827253381722
-62.4657089710818,-8.76672761153774,848a045ffffffff,4,0,0,1740.09899058721,,181.466024213492
-41.7579320845074,-6.05435355089852,848004dffffffff,4,0,1,986.285997480386,3,6869.75656273216
-60.3388400547327,-2.19222162174221,848af05ffffffff,4,0,0,643.107524484437,,40.7034345340799
-38.2107137713279,-4.25632415772465,8480163ffffffff,4,2,2,5303.47274796843,618,135868.539875187
-54.1371441630589,-15.5451017292586,848bb45ffffffff,4,0,1,4342.58492417251,381,65616.7841775194
-65.5494463304332,-0.378650893294752,848ae8bffffffff,4,0,0,0,,1084.99607412238
-42.5953166147781,-3.84363634720434,8480015ffffffff,4,1,6,2689.61252749677,44,74437.7399795651
-39.6640878774474,-3.72816699628555,848011dffffffff,4,2,3,3332.20639150129,201,136784.286814023
-52.1212638175308,-27.283368911945,84a8259ffffffff,4,1,7,6063.57821568587,502,98026.7961573154
-65.9269895306661,-7.00216350056808,848a2bbffffffff,4,0,0,0,,0
-73.4893158230203,-7.82789856681537,848f6b7ffffffff,4,0,0,0,,487.540605270304
-67.9567457528407,-9.11046467943939,848b5ebffffffff,4,0,0,537.725932028917,,616.347620333257
-47.5012755988936,-12.4236044217017,8481749ffffffff,4,0,0,941.419508146141,,1470.62126147561
-44.787894234003,-16.1984732862823,848125bffffffff,4,1,3,2248.84888275625,45,32847.4765884876
-57.3433987019022,-21.2085607213439,84a8635ffffffff,4,0,0,319.663709402306,,237.299185404554
-57.3956797850725,-12.5814985740964,848b851ffffffff,4,0,0,1265.97800577874,,405.538010951015
-52.8887210714716,-31.453539747102,84a928dffffffff,4,2,2,2606.0219146433,152,34208.5558209717
-54.5198283191539,1.07397593656878,845f355ffffffff,4,0,0,24.0760013760634,,199.856749016939
-55.4822649082989,-2.50802436503561,848a9cbffffffff,4,0,0,1011.93587027523,,9734.07363128662
-54.3359088150867,-1.55385521145069,848a9e3ffffffff,4,0,0,1208.7732566503,,4444.31051896235
-44.6232148386527,-9.27218593214432,84810bbffffffff,4,0,1,1537.53317553446,14,11175.6977295205
-44.4757327808506,-21.6630847364166,84a8ae1ffffffff,4,1,3,2994.86206244737,73,23356.1600009501
-59.9163645254304,-13.9477326707673,848b135ffffffff,4,0,0,1077.19718026913,1,1463.86049288767
-67.8275445731603,-4.98354736813519,848a715ffffffff,4,0,0,0,,0.838100821467947
-50.3051895482049,-13.2008966897421,84a8ca7ffffffff,4,1,1,2756.1060159685,59,17883.5832338368
-52.1609286562755,-28.2635944917862,84a90b9ffffffff,4,3,4,4300.70205026309,587,85850.2648753896
-63.8024170116706,-1.66738511060421,848ae3bffffffff,4,0,0,0,,108.642108278422
-48.7027680144239,-13.3596686990967,84a8d83ffffffff,4,0,1,1880.42865763882,9,6110.70752377063
-53.1069779254481,-2.4948633262506,848a931ffffffff,4,0,0,160.182845844337,,1010.8549122205
-57.3500746098362,-11.4627838185381,848b811ffffffff,4,2,2,2337.83770477535,18,7834.02777324244
-52.7211313871701,-7.81303473650538,84816bbffffffff,4,0,0,104.025132176363,,637.075789191904
-55.9965815852799,-29.0973586539462,84a9757ffffffff,4,0,1,1025.79595199723,7,3691.31270403415
-52.1659547779234,-20.7821987431499,84a80bbffffffff,4,0,0,2183.01384619418,8,2354.16608367115
-46.9618760228614,-14.2512191853543,84a8de5ffffffff,4,0,1,1245.93621881848,4,8142.10228209943
-69.2130863338958,-9.26137571260631,848b5ddffffffff,4,0,0,5.37584548702276,,820.85100007616
-50.6348901251892,-23.0973300967667,84a8017ffffffff,4,1,5,4324.51536599611,749,76139.4441102548
-47.8146363473373,-7.8368847339454,8481425ffffffff,4,0,2,1391.880878379,12,7576.07373970002
-43.4223526900901,-8.29445861010938,8480243ffffffff,4,0,0,684.705161495448,2,2674.40615613945
-52.4106540452459,1.45170485034126,84804dbffffffff,4,0,0,0,,13.9798971234413
-41.7391207335794,-20.1743150315074,84a882bffffffff,4,3,8,5410.52228770909,313,90742.7501458274
-46.65041390868,-8.04122777956558,848150bffffffff,4,0,1,2602.38816882645,15,9378.56956928596
-60.1417879231746,-0.677703862836565,848ad4bffffffff,4,0,0,908.039991674209,,2321.69916483539
-45.011281286369,-6.99459677859125,8481527ffffffff,4,0,2,1290.24018448796,18,13795.5995408781
-53.9714590816283,-11.0370367538072,848b915ffffffff,4,0,0,1197.18445052458,,79.9349016280612
-51.9247918586841,-22.1717186558688,84a8089ffffffff,4,1,2,3207.66280312432,83,19714.8681877181
-53.740467844772,-12.5161342647681,848b943ffffffff,4,0,0,0,,112.910140505759
-63.8185187747523,-4.55991225119839,848a0a3ffffffff,4,0,0,0,,203.793986761128
-63.8349275084089,-7.48382975811936,848a019ffffffff,4,0,0,629.713808282494,,256.377483438424
-60.7892325308142,2.50669462515331,848ade3ffffffff,4,0,1,4732.15978005878,59,18028.1192996129
-48.5109121663347,-11.8053016927115,8481759ffffffff,4,0,1,1556.02009108177,3,4512.93010430783
-46.6391640577005,-18.6920146315025,84a8f29ffffffff,4,5,3,6320.15524976471,1367,167841.252241746
-57.1596135892286,-16.9459343961842,84a84a5ffffffff,4,0,0,255.473464440887,,10.4909757946152
-55.7592480651529,-13.506659861756,848bb13ffffffff,4,0,0,2293.0673913933,,1376.22315521911
-73.7462729173243,-7.47117870837481,848f6b5ffffffff,4,0,0,,,562.530659351498
-44.9374771883879,-10.1002127105672,848109dffffffff,4,0,1,2051.42830343413,5,5012.0483405292
-50.5851993591773,-12.8595991688885,8481649ffffffff,4,0,0,2058.82217864987,2,190.47249492316
-61.4757558312294,1.6460014865224,848adc1ffffffff,4,0,0,7.67557526370687,,12.5493382273708
-58.3199881627096,-14.8816477159738,848ba57ffffffff,4,0,0,672.338796179371,,845.075481431559
-39.4139440445032,-6.43001430458925,848032bffffffff,4,1,3,4206.53050069574,577,134881.594526261
-40.6681588235233,-10.9419047024294,84811c5ffffffff,4,2,1,1662.43757619762,26,23896.003515329
-35.0390118269522,-6.80758206061599,84819d9ffffffff,4,2,9,6905.99802959944,554,143788.004660509
-46.2298426619146,-14.523910857506,84a8d37ffffffff,4,1,3,1896.65849522655,15,17917.4764230996
-44.3362171890897,-9.61453473700378,84810b9ffffffff,4,0,0,553.075367538192,,652.795170335099
-48.3009271784353,-19.6365461355304,84a8f5dffffffff,4,0,1,3741.31157107902,52,6417.4291768074
-53.7961844241657,-21.637126687353,84a8721ffffffff,4,1,0,2609.23472017881,13,3625.36834384501
-40.5447980811725,-3.88190962295836,8480025ffffffff,4,3,4,4475.47924478122,289,81217.4347598702
-58.4050934336451,-7.11601735970031,848aa53ffffffff,4,0,0,0,,180.969580423742
-42.4499519374125,-11.2444171495445,8481033ffffffff,4,0,1,1782.89241309053,8,7539.64005893259
-68.2528727651558,-3.16990276195224,848a429ffffffff,4,0,1,0,19,12020.1663902327
-63.3873360911371,-6.33147418254196,848a0edffffffff,4,0,0,0,,278.403607932618
-52.9889676761576,0.967796300536146,845f361ffffffff,4,0,0,0,,371.31550183217
-57.7344570218243,-17.3565124279506,84a84a9ffffffff,4,0,0,418.82386639048,,47.6662579493131
-56.5883585965116,-29.4300544842258,84a975bffffffff,4,0,0,899.270899107373,8,1768.20143665373
-56.1833190066195,-6.41714446898579,848aa21ffffffff,4,0,0,1562.29793003576,,1590.34568998154
-49.2879726351664,-8.45350380437913,8481401ffffffff,4,0,2,3089.41632789514,176,40684.9219147321
-67.8669004580429,-9.84968730115066,848b513ffffffff,4,4,2,14978.0032471533,2906,431042.253852487
-61.4807146494799,-13.0149801973649,848b1e3ffffffff,4,0,0,43.6846129353901,,143.300793487244
-51.0504768696849,-18.1390824358863,84a8e3bffffffff,4,0,1,3164.82769040119,14,6385.91942385957
-69.4750031414897,-7.02919723591293,848a669ffffffff,4,0,0,0,,240.297084165442
-50.7543403876777,-9.05980330136319,848145bffffffff,4,0,0,983.896621185007,,10300.8372871876
-60.8816981444269,-8.56597884531732,848a337ffffffff,4,0,0,0,,1.86509267306428
-54.8668663511209,-12.2811778078864,848b95bffffffff,4,0,1,2456.56406612728,19,13182.419029139
-44.181315631183,-15.7301725430492,8481257ffffffff,4,0,3,2706.28610041053,55,39266.154661417
-41.1082441067699,-18.6062110445303,84a89c7ffffffff,4,1,5,4471.16866914212,122,59370.3529517055
-45.235869537291,-16.2649269105791,84a8d67ffffffff,4,0,1,1338.27565835878,20,19137.4674047083
-38.6179406537769,-12.126642624399,8481105ffffffff,4,2,7,5553.80041083664,988,226356.457219082
-53.9468027046731,1.55563491943202,845f301ffffffff,4,0,0,0,,5.58365390525432
-68.922873775916,-1.01605051911694,848a5d1ffffffff,4,0,0,0,,13.5701289970166
-40.358004170156,-10.1116199094221,84811e3ffffffff,4,0,1,1278.86083967561,37,15182.4034388596
-49.8853543451237,-18.3691881074144,84a8e23ffffffff,4,0,2,2612.95251458529,98,31349.3147410173
-55.3878116926494,-7.43921511854242,848ab59ffffffff,4,0,0,1653.40911090108,,1794.71054496383
-53.9549235580381,-2.63583436371252,848a917ffffffff,4,0,0,1054.92576047593,,2051.11392315105
-49.7431748257624,-13.8821120850378,84a8dd3ffffffff,4,0,0,1392.50371532558,1,2483.69279674627
-64.7132886191969,-11.6549829028317,848b0b7ffffffff,4,0,0,0,,138.815433464173
-51.5478105852919,-31.3821816069603,84a905bffffffff,4,0,0,44.415127839923,1,193.006745625287
-50.7652316896045,-4.81144357796149,84814b5ffffffff,4,0,0,960.297838976784,,3363.25306169782
-69.3880368152444,-7.77310553677448,848b591ffffffff,4,0,0,0,,7.17531796213007
-55.6216741380352,-17.163018105351,84a8581ffffffff,4,0,0,955.780678279863,,161.094385317527
-60.5363132330278,-3.7068789800016,848af4dffffffff,4,0,1,1080.02677242458,44,21610.5199001059
-58.9755344384643,-4.57910815245768,848aa81ffffffff,4,0,0,0,,554.158460596576
-41.9204892058404,-21.6476818131296,84a8845ffffffff,4,2,4,3726.25088305976,326,83132.1055375915
-52.0133197002665,-12.2926982344753,848b965ffffffff,4,0,0,1009.21100948341,,273.428151156288
-62.6075316994437,-6.22907643118928,848a037ffffffff,4,0,0,306.006361108871,,558.38286958859
-41.3127578199543,-13.748382944439,8481069ffffffff,4,2,2,3233.04726159205,60,34526.6536946446
-52.6436545898518,-13.8812030105566,84a8c99ffffffff,4,0,0,1476.90453131963,,1788.00437652692
-68.7501928915685,-2.47530624655085,848a43dffffffff,4,0,0,0,,0
-62.126892365629,-12.720707508685,848b181ffffffff,4,0,0,1210.54409927644,,991.885611082485
-54.3986245893947,-11.0930320087544,848b911ffffffff,4,0,1,1994.1796602219,28,7645.54777627392
-64.7646557629492,-0.315475634656368,848ae85ffffffff,4,0,0,47.2889287879273,,220.55005203886
-60.7852517437229,-3.37644284444076,848af41ffffffff,4,0,1,1615.9286963883,229,77737.65436217
-55.6721414192333,-11.2562676119292,848b823ffffffff,4,0,0,1740.2064133701,,1164.23588263942
-66.7180306412541,-2.29307359518133,848a515ffffffff,4,0,0,0,,761.531394955309
-54.3877840572678,-6.91175149375229,848ab09ffffffff,4,0,0,0,,0.217113396809509
-63.7246307423855,-5.27742355287575,848a0a9ffffffff,4,0,0,0,,57.1275700775441
-50.9757500555596,-15.9168374101194,84a8c1bffffffff,4,0,2,3094.69505485627,66,21725.2822688669
-44.5690321327724,-6.92143989628087,848021bffffffff,4,0,1,1202.36281779148,21,9933.827410914
-62.8129853326259,-10.6385657536094,848a267ffffffff,4,0,1,3523.38420056058,19,10623.6372636221
-61.0332228135162,-3.04700387926212,848af43ffffffff,4,0,0,1139.94945236035,1,2200.11213895807
-62.8649606455305,-11.7427705681429,848b197ffffffff,4,0,2,2706.22090567783,68,21461.3368893769
-56.1807477309097,-20.426212967784,84a846bffffffff,4,0,0,1208.93266591268,13,5159.40541427489
-42.3491417927606,-20.6322786677004,84a8801ffffffff,4,2,7,4403.90597135173,156,74162.6156312153
-45.7714579904141,-19.6728914913001,84a8ab3ffffffff,4,0,3,2877.71612074053,261,22977.9341787994
-49.9571206850173,-20.5519884462867,84a8193ffffffff,4,2,6,6122.7934694105,1057,130996.936912194
-52.2118841128049,-9.65467171254226,84816c7ffffffff,4,0,0,449.715003567465,,348.632235320169
-60.117308977217,-15.4097561157097,848b10dffffffff,4,0,0,1949.5444609345,,1952.39680557698
-50.5239510580205,-19.8954686591477,84a8e47ffffffff,4,1,5,4695.01938412923,194,24733.0095431507
-49.5479423313972,-21.5778462792584,84a81d7ffffffff,4,1,2,3332.64824978089,563,74261.1254550833
-52.1373834956595,-3.1032104481646,848a921ffffffff,4,2,1,4800.3223178868,690,108116.185565818
-53.6085485739251,-27.7061447297528,84a9545ffffffff,4,1,6,3101.05520068065,155,30035.3175402433
-56.7178244228227,-19.7636570361336,84a8401ffffffff,4,0,0,296.289715446593,,173.059683380648
-60.046022270325,1.55159649913203,848ad3bffffffff,4,0,0,356.313101607278,,42.7029969024879
-67.7188368441977,0.897251621785356,848a5b7ffffffff,4,0,0,0,,619.633728456683
-63.6961430933604,0.501380775188403,848ac1bffffffff,4,0,0,0,,606.097034078091
-57.2053599873385,-18.0272534542012,84a84e5ffffffff,4,0,0,908.014212441885,,151.33281685994
-67.8766489598935,0.524263978619059,848a5b1ffffffff,4,0,0,0,,195.947089610854
-60.8359956407164,-1.53738459802791,848af39ffffffff,4,0,0,0,,34.774272719631
-68.7388286902378,-4.33032199631742,848a445ffffffff,4,0,0,0,,1.92297424175194
-64.4408628132783,-9.03331411348886,848a2edffffffff,4,0,0,1883.21092492965,19,10491.8240213486
-64.2514894891274,-10.4814904845775,848a20bffffffff,4,0,0,1973.0671038035,,2400.18096440414
-49.9610600232209,-29.0708071721653,84a91d1ffffffff,4,2,4,3788.19309966655,130,31028.0601487917
-51.4851491608936,3.89671055143506,845f165ffffffff,4,0,0,1.65793377540888,,1927.0497483646
-64.4319007964165,-1.36401635130087,848aee9ffffffff,4,0,0,0,,17.6210183408984
-42.6911460151228,-22.4775612357913,84a8a23ffffffff,4,1,1,4490.61280588205,1037,104305.053545333
-48.9637482157466,-17.1505581126272,84a8c6bffffffff,4,2,2,4981.26166901523,309,46748.2160941958
-40.5219668733941,-19.2462038104251,84a8913ffffffff,4,0,4,4571.06268434423,209,68606.1286683083
-57.4703740721379,-17.6920957298753,84a84e7ffffffff,4,0,0,16.7665566683568,,143.315312291854
-61.7781135660563,-10.8710260191477,848a35dffffffff,4,0,1,6353.8084433013,985,114504.57427717
-41.4914314316356,-15.3010239639162,8481353ffffffff,4,1,0,2059.05844368891,1,17275.4490464032
-62.1660409698316,-5.06559271629972,848a18bffffffff,4,0,0,0,,75.6674600476472
-40.6889578258522,-12.1055765661775,8481025ffffffff,4,0,0,1277.56702574945,4,14107.5155524164
-55.8908723028711,-16.8263488923414,84a8583ffffffff,4,0,0,572.514369406424,,119.811154659837
-42.0736070158602,-14.6378274524935,8481227ffffffff,4,1,3,3573.55776999044,60,34397.6379774585
-60.0888269228655,-2.52126584528017,848af63ffffffff,4,0,0,1791.36539672802,1,1836.93653163221
-50.728930535179,-3.64399471585656,8480655ffffffff,4,0,1,2164.00907581817,21,23489.8657483533
-67.7557707884728,-3.86302591452826,848a465ffffffff,4,0,0,0,,116.778590182897
-63.1971942346449,-7.76787340599914,848a00bffffffff,4,0,0,2302.03440466582,,785.631017634179
-42.0911646979002,-8.06996605565646,8480261ffffffff,4,1,2,1452.80898422379,21,9794.10122048669
-53.2502666232036,-29.6066361424183,84a90d9ffffffff,4,5,5,4797.45107746794,240,38545.5783110857
-54.8655051474202,-23.1085813102267,84a8741ffffffff,4,0,0,1561.48999125908,1,1429.7743252106
-44.1564144217207,-20.8993737264744,84a8aadffffffff,4,1,6,4405.75845275008,278,48544.4201513976
-44.5746507022426,-13.5116009241123,84812e3ffffffff,4,0,2,2570.67354723775,58,34778.0127802127
-48.7234277482731,-23.5981622536876,84a8021ffffffff,4,0,1,3189.51262882449,117,14968.840492107
-61.5731071108286,2.35383519058102,848ad89ffffffff,4,0,0,1859.31382074294,,3854.14907639945
-49.1367023321824,-22.5934479673774,84a81cbffffffff,4,0,3,3178.99202066415,422,54281.0316171341
-52.2426779996792,-26.6326549861674,84a8253ffffffff,4,0,4,4526.76134016337,94,29933.7109649926
-44.1529074996839,-8.02526710324132,8480251ffffffff,4,0,0,681.029542688642,,846.728763576597
-43.571389861989,-21.5351673225196,84a8859ffffffff,4,1,3,4111.28581505164,788,91061.341396898
-49.9373332454898,-15.4128412228771,84a8c3bffffffff,4,0,3,4000.64918442355,76,31659.4112677723
-56.9135063966722,-14.3726676323483,848ba2bffffffff,4,0,4,3321.90378729077,80,18899.5799548794
-51.134473689877,-16.3075804536098,84a8ea5ffffffff,4,1,3,3690.28878975252,134,35937.1341223568
-47.1519708835054,-15.7887248461602,84a8d1dffffffff,4,0,1,4467.72813116981,46,8239.19900956121
-57.7964544599751,-15.5577964690495,848ba43ffffffff,4,0,1,1919.07891231946,10,8504.4909584932
-44.6568485249168,-16.9285570197695,84a88b3ffffffff,4,0,1,945.156619977782,8,6951.12208738923
-47.2150872836517,-18.0323724519457,84a8f3dffffffff,4,0,0,2505.61714422804,11,2715.88580740243
-55.5085519804394,-17.8754879645273,84a85c7ffffffff,4,0,0,769.419179166862,,63.1971998969093
-53.2701403219511,-11.3228376982775,848b907ffffffff,4,0,0,35.9412718697342,,743.605459843413
-51.6712067487959,-1.86949594887932,84806c5ffffffff,4,0,0,269.253908951992,,488.0473339241
-46.7988566521689,-19.0801089775401,84a8f63ffffffff,4,0,2,4398.30101791596,271,39192.6375489682
-64.0607724603856,-11.9262671168055,848a249ffffffff,4,0,0,1579.0896813143,,5666.9845664138
-45.6519965257734,-3.18786053313789,8480765ffffffff,4,0,2,1880.24635445066,146,65146.9554330707
-58.7923034263141,-13.1038285383783,848baebffffffff,4,0,1,2176.87522086735,,1234.02394811437
-51.6224766785267,-9.1869189338491,84816e3ffffffff,4,0,0,938.184631254308,,207.913296610117
-46.8341704059337,-14.9902144838272,84a8d3bffffffff,4,0,0,1430.74903722894,102,6918.35051969811
-68.8258523066808,-3.59439208205403,848a40dffffffff,4,0,1,0,6,20989.7783106109
-51.088015741673,-19.2349059679467,84a8e0bffffffff,4,0,0,1423.4159469234,1,1393.47133643553
-62.7034223640613,-5.511597512941,848a1d1ffffffff,4,0,0,0,,21.3734076821711
-53.8561352637714,-11.7774988821748,848b90bffffffff,4,0,0,140.77529564561,,81.3299198704772
-51.3906255766586,-6.45690749918695,8481489ffffffff,4,0,0,1642.2473578662,4,8775.43970598094
-65.430949309781,-7.68293305608227,848a287ffffffff,4,0,0,42.634443269347,,1585.13477099943
-54.9803197103941,-11.5445177398928,848b825ffffffff,4,0,1,2567.78919884518,18,13691.4843568914
-45.6410389190442,-20.3820909899157,84a8ab9ffffffff,4,1,6,6188.83031194573,738,129800.601324681
-65.6733540362402,-2.56226873186555,848a52bffffffff,4,0,0,0,,2444.82534877397
-59.812890599373,-14.6618409063106,848b12bffffffff,4,0,0,1303.77238406133,,1431.00517734746
-67.8441002364849,-3.13182274325964,848a42dffffffff,4,0,1,0,16,12338.95815921
-65.2161618002377,-1.43244013489275,848aec1ffffffff,4,0,0,0,,55.9639195007512
-35.7497699434059,-5.37831918977525,84818a7ffffffff,4,0,3,3752.42630555496,151,66771.2969754748
-39.8943161794324,-8.86184283595554,84811a7ffffffff,4,0,2,2210.89835672358,98,42248.2201665291
-43.2595726481446,-14.4491128478715,8481231ffffffff,4,0,1,1570.32855294297,14,15048.8861099035
-61.9654000960963,-0.633454961934376,848ac6bffffffff,4,0,0,50.5284217363688,,1432.35957958113
-67.7938542344048,-8.71574136706531,848b5e3ffffffff,4,0,0,0,,652.038569157377
-59.3556644971795,-13.5281539448176,848bac1ffffffff,4,0,0,1930.53427206554,14,3078.22445677605
-45.9933043541668,-5.20123767514962,84802d7ffffffff,4,0,1,1402.86314380461,11,17753.5761500373
-59.1076797375825,-10.9306246838987,848bab7ffffffff,4,0,0,1156.64851238839,,1132.2840145668
-49.9178474069239,-10.0909232626363,8481635ffffffff,4,0,0,787.22666218793,,528.802865854552
-43.4729340621894,-10.6386027870683,84810e3ffffffff,4,1,1,1124.86760772629,23,14982.0328143204
-47.843241297772,-3.55547831367035,848075dffffffff,4,0,0,935.956478041106,1,5455.4094865676
-49.4228458932084,-22.2721768730938,84a81ddffffffff,4,1,8,3677.02192535824,608,58998.7714106962
-45.7960167853338,-9.07218094264315,8481545ffffffff,4,0,2,1375.79165208743,22,12276.4143696595
-40.2232208875436,-10.8646424910151,84811e9ffffffff,4,2,5,3909.62162537117,133,62412.5174878836
-45.9129145140889,-13.7161920706069,84812d5ffffffff,4,0,0,2219.60035132572,2,323.026208711803
-52.0817231816839,-26.2886759321543,84a8219ffffffff,4,0,1,2865.84458958096,57,29690.9095780253
-47.3433130053873,-6.59380136521221,84815e9ffffffff,4,0,3,5021.59370206919,240,73435.2281618118
-45.5814504938673,-6.30653955845708,84802cbffffffff,4,0,0,551.299989337294,,2340.04397329081
-54.6318111806107,1.80930006188782,845f31dffffffff,4,0,0,0,,4.2344601464174
-46.0015872231823,-17.1236316742391,84a8d45ffffffff,4,0,1,2263.58183535069,59,17119.7068067789
-43.6266844149205,-17.5198668417522,84a88a3ffffffff,4,0,1,1116.89256250888,10,5575.70870979782
-67.2295442735698,0.211212209761916,848a5a3ffffffff,4,0,0,0,,529.993212327478
-52.8395075560165,-11.2654057239859,848b92bffffffff,4,0,0,678.653105650019,,95.9952843142673
-51.779460534035,-9.59296108829846,84816ebffffffff,4,0,0,849.200705924638,,98.7145562954247
-51.9562820887351,-30.4759826745688,84a92a7ffffffff,4,0,0,2212.44130719591,14,19196.9468369558
-61.727712621714,-9.77153157829239,848a31dffffffff,4,0,0,561.324846591625,,473.521185720223
-41.445619629075,-20.4913170815209,84a8829ffffffff,4,3,4,5459.75367084212,189,63066.4162752032
-62.2248884448128,-12.0088812186734,848b1b9ffffffff,4,0,0,2402.11453910598,4,5535.63692232221
-40.3241593491601,-16.6134917967817,8481349ffffffff,4,0,2,2447.11146968753,14,20331.0461427569
-52.0642099671276,3.41242071830077,845f169ffffffff,4,0,0,0,,117.850247189286
-50.7733130511357,-30.7137255898287,84a901dffffffff,4,0,0,598.299446214406,4,1305.91048627975
-63.101634377138,-8.48615693605689,848a043ffffffff,4,0,0,555.214249428104,,249.122086923453
-52.2446980481574,-22.8988630099454,84a80cbffffffff,4,0,6,8588.5125488833,117,30309.5620338656
-52.7627478867838,-17.2324014661338,84a8e89ffffffff,4,0,1,2063.31905770022,33,4904.58225364238
-44.0495943300981,-16.4626437897706,848125dffffffff,4,0,0,2866.09534606439,34,17902.4178288355
-41.1396712614939,-4.37773487480821,8480029ffffffff,4,0,2,2027.69179334958,12,12472.6948182806
-58.2397518672493,-9.71045962009319,848b881ffffffff,4,0,1,1119.57830716582,,802.138616896933
-53.4516003878967,-0.257202544677855,848069bffffffff,4,0,0,0,,45.04572578642
-55.3247585571482,-20.3577560018982,84a8465ffffffff,4,0,0,1647.41264917512,26,4013.70018944144
-46.8924775587488,-22.3347084261849,84a8133ffffffff,4,5,5,8239.9801483358,2938,358718.676684123
-61.427341314808,-0.171015208414668,848ac67ffffffff,4,0,0,0,,32.3681166749448
-46.2899379942082,-16.7913545136022,84a8d47ffffffff,4,0,1,1792.89047961104,17,4713.95412879251
-57.765282271334,-21.2362883453796,84a8631ffffffff,4,0,0,1449.76822698309,,284.249529367313
-66.2771648866686,0.643056558180491,848ae93ffffffff,4,0,0,0,,3147.86088099374
-54.8945992414533,-20.3217551376032,84a8559ffffffff,4,0,1,2456.26417238447,257,27499.8346026614
-36.8310266229615,-10.6408050172858,8481a17ffffffff,4,3,5,2902.30062286734,376,82366.190676116
-60.7832362227544,-6.33710778629742,848a117ffffffff,4,0,0,0,,299.686479551834
-55.1209472995183,-7.78074496798761,848b9b7ffffffff,4,0,0,1612.60995676771,,965.544310452417
-63.2811983860657,-4.1371551384225,848ae4dffffffff,4,1,1,1134.1619102213,32,59748.674231492
-48.8388579362844,-2.94283863864352,848062dffffffff,4,0,1,2743.09492305559,165,132099.248776391
-49.690600742103,-25.7518152609524,84a8227ffffffff,4,3,4,4129.99950819196,451,69122.86830163
-51.4655305389911,-8.77997385440231,84816a9ffffffff,4,0,0,1022.04617010447,1,808.424210854806
-68.9687767561881,-7.72611044166799,848b595ffffffff,4,0,0,0,,10.5161264982598
-57.0953522105718,-18.7311520731345,84a843bffffffff,4,0,0,952.831450437904,,207.099838557653
-48.1620221538493,-9.82888774525504,8481717ffffffff,4,0,2,2447.44385852075,41,9287.02340352535
-44.9186304991114,-15.4646071872777,84a8d25ffffffff,4,0,1,1104.47286623775,13,11062.8963985294
-40.554103979635,-12.8523868049043,848115bffffffff,4,0,2,1490.56785203472,10,23596.3354004696
-47.3746859397061,-18.4220380394773,84a8f07ffffffff,4,2,2,4219.11597198231,174,28437.0191307962
